scales,wavedate,variable,mean_measurement,mean_measurement_se,ymax,ymin,groupby,subgroup,N_total
2,2021-06-26,ges_pub_gefahr,1.78,0.04,1.86,1.69,ed,Lehre,1493
2,2021-06-26,ges_pub_gefahr,1.79,0.06,1.91,1.67,ed,secondary,1493
2,2021-06-26,ges_pub_gefahr,1.79,0.08,1.94,1.64,ed,tertiary,1493
3,2020-03-28,wochentag,1.75,0.09,1.93,1.58,ed,primary,1535
3,2020-03-28,wochentag,1.5,0.06,1.61,1.39,ed,Lehre,1535
3,2020-03-28,wochentag,1.81,0.09,1.98,1.64,ed,secondary,1535
3,2020-03-28,wochentag,1.77,0.13,2.03,1.52,ed,tertiary,1535
3,2020-03-28,kontakt,2.5,0.08,2.65,2.35,ed,primary,1533
3,2020-03-28,kontakt,2.54,0.05,2.64,2.44,ed,Lehre,1533
3,2020-03-28,kontakt,2.7,0.07,2.84,2.56,ed,secondary,1533
3,2020-03-28,kontakt,2.4,0.11,2.62,2.17,ed,tertiary,1533
3,2020-04-04,wochentag,1.84,0.08,2,1.67,ed,primary,1544
3,2020-04-04,wochentag,1.55,0.06,1.66,1.44,ed,Lehre,1544
3,2020-04-04,wochentag,1.71,0.08,1.87,1.54,ed,secondary,1544
3,2020-04-04,wochentag,1.63,0.11,1.86,1.41,ed,tertiary,1544
3,2020-04-04,kontakt,2.61,0.08,2.77,2.44,ed,primary,1547
3,2020-04-04,kontakt,2.62,0.05,2.71,2.52,ed,Lehre,1547
3,2020-04-04,kontakt,2.6,0.07,2.74,2.46,ed,secondary,1547
3,2020-04-04,kontakt,2.59,0.1,2.78,2.39,ed,tertiary,1547
3,2020-04-11,wochentag,1.76,0.08,1.92,1.6,ed,primary,1489
3,2020-04-11,wochentag,1.48,0.05,1.59,1.38,ed,Lehre,1489
3,2020-04-11,wochentag,1.72,0.09,1.9,1.55,ed,secondary,1489
3,2020-04-11,wochentag,1.61,0.12,1.84,1.37,ed,tertiary,1489
3,2020-04-11,kontakt,2.59,0.08,2.74,2.43,ed,primary,1489
3,2020-04-11,kontakt,2.54,0.05,2.64,2.44,ed,Lehre,1489
3,2020-04-11,kontakt,2.67,0.07,2.81,2.54,ed,secondary,1489
3,2020-04-11,kontakt,2.44,0.1,2.65,2.24,ed,tertiary,1489
3,2020-04-17,wochentag,1.68,0.09,1.85,1.51,ed,primary,1511
3,2020-04-17,wochentag,1.43,0.05,1.54,1.33,ed,Lehre,1511
3,2020-04-17,wochentag,1.6,0.09,1.77,1.42,ed,secondary,1511
3,2020-04-17,wochentag,1.46,0.11,1.68,1.25,ed,tertiary,1511
3,2020-04-17,kontakt,2.58,0.08,2.73,2.42,ed,primary,1511
3,2020-04-17,kontakt,2.51,0.05,2.61,2.41,ed,Lehre,1511
3,2020-04-17,kontakt,2.52,0.07,2.66,2.39,ed,secondary,1511
3,2020-04-17,kontakt,2.34,0.11,2.56,2.12,ed,tertiary,1511
3,2020-04-25,wochentag,1.66,0.09,1.83,1.49,ed,primary,1500
3,2020-04-25,wochentag,1.39,0.06,1.5,1.28,ed,Lehre,1500
3,2020-04-25,wochentag,1.59,0.09,1.77,1.42,ed,secondary,1500
3,2020-04-25,wochentag,1.39,0.12,1.62,1.16,ed,tertiary,1500
3,2020-04-25,kontakt,2.53,0.08,2.7,2.37,ed,primary,1500
3,2020-04-25,kontakt,2.54,0.05,2.64,2.44,ed,Lehre,1500
3,2020-04-25,kontakt,2.53,0.08,2.67,2.38,ed,secondary,1500
3,2020-04-25,kontakt,2.36,0.11,2.57,2.15,ed,tertiary,1500
3,2020-05-03,wochentag,1.67,0.08,1.83,1.5,ed,primary,1528
3,2020-05-03,wochentag,1.39,0.05,1.49,1.28,ed,Lehre,1528
3,2020-05-03,wochentag,1.52,0.08,1.68,1.36,ed,secondary,1528
3,2020-05-03,wochentag,1.34,0.12,1.57,1.11,ed,tertiary,1528
3,2020-05-03,kontakt,2.36,0.08,2.52,2.2,ed,primary,1529
3,2020-05-03,kontakt,2.53,0.05,2.63,2.43,ed,Lehre,1529
3,2020-05-03,kontakt,2.52,0.07,2.66,2.39,ed,secondary,1529
3,2020-05-03,kontakt,2.29,0.11,2.51,2.07,ed,tertiary,1529
3,2020-05-09,wochentag,1.54,0.08,1.7,1.38,ed,primary,1494
3,2020-05-09,wochentag,1.23,0.05,1.33,1.12,ed,Lehre,1494
3,2020-05-09,wochentag,1.41,0.08,1.57,1.25,ed,secondary,1494
3,2020-05-09,wochentag,1.33,0.12,1.56,1.1,ed,tertiary,1494
3,2020-05-09,kontakt,2.21,0.08,2.37,2.04,ed,primary,1491
3,2020-05-09,kontakt,2.21,0.05,2.32,2.11,ed,Lehre,1491
3,2020-05-09,kontakt,2.23,0.07,2.37,2.08,ed,secondary,1491
3,2020-05-09,kontakt,2.08,0.11,2.29,1.87,ed,tertiary,1491
3,2020-05-16,wochentag,1.46,0.08,1.62,1.29,ed,primary,1472
3,2020-05-16,wochentag,1.33,0.05,1.43,1.22,ed,Lehre,1472
3,2020-05-16,wochentag,1.28,0.07,1.42,1.14,ed,secondary,1472
3,2020-05-16,wochentag,1.26,0.12,1.49,1.02,ed,tertiary,1472
3,2020-05-16,kontakt,2.09,0.08,2.26,1.93,ed,primary,1470
3,2020-05-16,kontakt,2.12,0.06,2.23,2.01,ed,Lehre,1470
3,2020-05-16,kontakt,2.08,0.08,2.23,1.93,ed,secondary,1470
3,2020-05-16,kontakt,2.14,0.11,2.37,1.92,ed,tertiary,1470
3,2020-05-24,wochentag,1.39,0.09,1.56,1.22,ed,primary,1466
3,2020-05-24,wochentag,1.17,0.05,1.27,1.06,ed,Lehre,1466
3,2020-05-24,wochentag,1.19,0.08,1.34,1.05,ed,secondary,1466
3,2020-05-24,wochentag,1.12,0.11,1.33,0.9,ed,tertiary,1466
3,2020-05-24,kontakt,1.94,0.09,2.11,1.77,ed,primary,1471
3,2020-05-24,kontakt,1.91,0.06,2.02,1.8,ed,Lehre,1471
3,2020-05-24,kontakt,1.91,0.08,2.06,1.75,ed,secondary,1471
3,2020-05-24,kontakt,1.78,0.11,2.01,1.56,ed,tertiary,1471
3,2020-05-29,wochentag,1.31,0.08,1.47,1.15,ed,primary,1473
3,2020-05-29,wochentag,1.17,0.05,1.27,1.06,ed,Lehre,1473
3,2020-05-29,wochentag,1.17,0.07,1.32,1.03,ed,secondary,1473
3,2020-05-29,wochentag,1.1,0.11,1.32,0.88,ed,tertiary,1473
3,2020-05-29,kontakt,1.82,0.09,1.99,1.65,ed,primary,1473
3,2020-05-29,kontakt,1.87,0.05,1.97,1.76,ed,Lehre,1473
3,2020-05-29,kontakt,1.86,0.08,2.02,1.7,ed,secondary,1473
3,2020-05-29,kontakt,1.64,0.11,1.86,1.43,ed,tertiary,1473
3,2020-06-13,wochentag,1.36,0.09,1.53,1.2,ed,primary,1470
3,2020-06-13,wochentag,1.03,0.05,1.13,0.93,ed,Lehre,1470
3,2020-06-13,wochentag,1.12,0.07,1.26,0.98,ed,secondary,1470
3,2020-06-13,wochentag,1.04,0.11,1.26,0.81,ed,tertiary,1470
3,2020-06-13,kontakt,1.55,0.09,1.73,1.37,ed,primary,1474
3,2020-06-13,kontakt,1.57,0.05,1.68,1.46,ed,Lehre,1474
3,2020-06-13,kontakt,1.58,0.08,1.73,1.42,ed,secondary,1474
3,2020-06-13,kontakt,1.38,0.11,1.6,1.16,ed,tertiary,1474
3,2020-06-27,wochentag,1.28,0.08,1.43,1.12,ed,primary,1488
3,2020-06-27,wochentag,0.97,0.05,1.06,0.88,ed,Lehre,1488
3,2020-06-27,wochentag,1.02,0.08,1.17,0.87,ed,secondary,1488
3,2020-06-27,wochentag,1.11,0.11,1.34,0.89,ed,tertiary,1488
3,2020-06-27,kontakt,1.44,0.08,1.59,1.29,ed,primary,1484
3,2020-06-27,kontakt,1.44,0.05,1.55,1.34,ed,Lehre,1484
3,2020-06-27,kontakt,1.36,0.08,1.53,1.2,ed,secondary,1484
3,2020-06-27,kontakt,1.53,0.11,1.76,1.31,ed,tertiary,1484
3,2020-07-11,wochentag,1.15,0.08,1.31,0.99,ed,primary,1500
3,2020-07-11,wochentag,0.95,0.05,1.04,0.86,ed,Lehre,1500
3,2020-07-11,wochentag,0.94,0.07,1.08,0.8,ed,secondary,1500
3,2020-07-11,wochentag,0.91,0.11,1.13,0.7,ed,tertiary,1500
3,2020-07-11,kontakt,1.28,0.08,1.44,1.12,ed,primary,1494
3,2020-07-11,kontakt,1.36,0.05,1.46,1.26,ed,Lehre,1494
3,2020-07-11,kontakt,1.29,0.08,1.44,1.13,ed,secondary,1494
3,2020-07-11,kontakt,1.21,0.11,1.43,1,ed,tertiary,1494
3,2020-08-15,wochentag,1.19,0.08,1.35,1.03,ed,primary,1513
3,2020-08-15,wochentag,0.95,0.05,1.05,0.86,ed,Lehre,1513
3,2020-08-15,wochentag,1.15,0.07,1.29,1,ed,secondary,1513
3,2020-08-15,wochentag,1.06,0.11,1.27,0.85,ed,tertiary,1513
3,2020-08-15,kontakt,1.29,0.08,1.44,1.13,ed,primary,1510
3,2020-08-15,kontakt,1.28,0.05,1.38,1.18,ed,Lehre,1510
3,2020-08-15,kontakt,1.38,0.07,1.52,1.23,ed,secondary,1510
3,2020-08-15,kontakt,1.22,0.1,1.42,1.02,ed,tertiary,1510
3,2020-09-12,wochentag,1.06,0.08,1.22,0.9,ed,primary,1548
3,2020-09-12,wochentag,0.86,0.05,0.94,0.77,ed,Lehre,1548
3,2020-09-12,wochentag,0.96,0.07,1.1,0.82,ed,secondary,1548
3,2020-09-12,wochentag,0.91,0.1,1.1,0.72,ed,tertiary,1548
3,2020-09-12,kontakt,1.37,0.09,1.54,1.2,ed,primary,1540
3,2020-09-12,kontakt,1.29,0.05,1.39,1.19,ed,Lehre,1540
3,2020-09-12,kontakt,1.32,0.08,1.47,1.17,ed,secondary,1540
3,2020-09-12,kontakt,1.28,0.1,1.47,1.08,ed,tertiary,1540
3,2020-10-17,wochentag,1.06,0.08,1.21,0.91,ed,primary,1630
3,2020-10-17,wochentag,0.91,0.05,1,0.82,ed,Lehre,1630
3,2020-10-17,wochentag,0.96,0.06,1.08,0.83,ed,secondary,1630
3,2020-10-17,wochentag,0.95,0.1,1.14,0.76,ed,tertiary,1630
3,2020-10-17,kontakt,1.56,0.08,1.71,1.4,ed,primary,1619
3,2020-10-17,kontakt,1.48,0.05,1.58,1.38,ed,Lehre,1619
3,2020-10-17,kontakt,1.68,0.07,1.82,1.53,ed,secondary,1619
3,2020-10-17,kontakt,1.42,0.1,1.62,1.22,ed,tertiary,1619
3,2020-11-14,wochentag,1.17,0.09,1.35,0.99,ed,primary,1563
3,2020-11-14,wochentag,0.98,0.05,1.07,0.88,ed,Lehre,1563
3,2020-11-14,wochentag,1.04,0.07,1.19,0.89,ed,secondary,1563
3,2020-11-14,wochentag,1.02,0.11,1.23,0.81,ed,tertiary,1563
3,2020-11-14,kontakt,1.9,0.09,2.07,1.73,ed,primary,1565
3,2020-11-14,kontakt,1.88,0.06,1.99,1.77,ed,Lehre,1565
3,2020-11-14,kontakt,2.04,0.08,2.19,1.88,ed,secondary,1565
3,2020-11-14,kontakt,2.04,0.12,2.27,1.81,ed,tertiary,1565
3,2020-12-13,wochentag,1.3,0.08,1.46,1.13,ed,primary,1542
3,2020-12-13,wochentag,1.09,0.05,1.19,0.99,ed,Lehre,1542
3,2020-12-13,wochentag,1.13,0.07,1.27,0.98,ed,secondary,1542
3,2020-12-13,wochentag,1.24,0.12,1.47,1.01,ed,tertiary,1542
3,2020-12-13,kontakt,2.12,0.09,2.3,1.95,ed,primary,1536
3,2020-12-13,kontakt,2.11,0.05,2.22,2.01,ed,Lehre,1536
3,2020-12-13,kontakt,2.25,0.08,2.41,2.1,ed,secondary,1536
3,2020-12-13,kontakt,2.28,0.1,2.48,2.07,ed,tertiary,1536
3,2021-01-16,wochentag,1.41,0.09,1.58,1.23,ed,primary,1581
3,2021-01-16,wochentag,1.25,0.05,1.35,1.14,ed,Lehre,1581
3,2021-01-16,wochentag,1.16,0.07,1.31,1.01,ed,secondary,1581
3,2021-01-16,wochentag,1.27,0.12,1.51,1.04,ed,tertiary,1581
3,2021-01-16,kontakt,2.37,0.09,2.55,2.2,ed,primary,1582
3,2021-01-16,kontakt,2.43,0.06,2.54,2.32,ed,Lehre,1582
3,2021-01-16,kontakt,2.52,0.08,2.67,2.37,ed,secondary,1582
3,2021-01-16,kontakt,2.47,0.11,2.68,2.25,ed,tertiary,1582
3,2021-02-13,wochentag,1.41,0.09,1.59,1.24,ed,primary,1545
3,2021-02-13,wochentag,1.17,0.05,1.27,1.07,ed,Lehre,1545
3,2021-02-13,wochentag,1.19,0.07,1.34,1.04,ed,secondary,1545
3,2021-02-13,wochentag,1.1,0.1,1.31,0.9,ed,tertiary,1545
3,2021-02-13,kontakt,2.38,0.09,2.55,2.21,ed,primary,1547
3,2021-02-13,kontakt,2.37,0.06,2.48,2.26,ed,Lehre,1547
3,2021-02-13,kontakt,2.45,0.08,2.61,2.29,ed,secondary,1547
3,2021-02-13,kontakt,2.33,0.11,2.54,2.12,ed,tertiary,1547
3,2021-03-13,wochentag,1.25,0.09,1.42,1.08,ed,primary,1539
3,2021-03-13,wochentag,1.18,0.05,1.28,1.08,ed,Lehre,1539
3,2021-03-13,wochentag,1.06,0.08,1.21,0.91,ed,secondary,1539
3,2021-03-13,wochentag,1.13,0.11,1.36,0.91,ed,tertiary,1539
3,2021-03-13,kontakt,2.31,0.09,2.49,2.14,ed,primary,1543
3,2021-03-13,kontakt,2.48,0.06,2.59,2.37,ed,Lehre,1543
3,2021-03-13,kontakt,2.51,0.08,2.67,2.34,ed,secondary,1543
3,2021-03-13,kontakt,2.45,0.11,2.66,2.24,ed,tertiary,1543
3,2021-04-16,wochentag,1.25,0.09,1.43,1.07,ed,primary,1494
3,2021-04-16,wochentag,1.14,0.05,1.24,1.04,ed,Lehre,1494
3,2021-04-16,wochentag,1.12,0.08,1.27,0.97,ed,secondary,1494
3,2021-04-16,wochentag,1.12,0.1,1.32,0.91,ed,tertiary,1494
3,2021-04-16,kontakt,2.29,0.09,2.47,2.1,ed,primary,1492
3,2021-04-16,kontakt,2.38,0.06,2.5,2.27,ed,Lehre,1492
3,2021-04-16,kontakt,2.5,0.08,2.66,2.35,ed,secondary,1492
3,2021-04-16,kontakt,2.4,0.1,2.6,2.2,ed,tertiary,1492
3,2021-05-22,wochentag,1.14,0.09,1.32,0.97,ed,primary,1477
3,2021-05-22,wochentag,1.02,0.05,1.12,0.92,ed,Lehre,1477
3,2021-05-22,wochentag,1.04,0.08,1.19,0.88,ed,secondary,1477
3,2021-05-22,wochentag,0.98,0.1,1.17,0.79,ed,tertiary,1477
3,2021-05-22,kontakt,1.91,0.09,2.09,1.72,ed,primary,1474
3,2021-05-22,kontakt,1.96,0.06,2.08,1.85,ed,Lehre,1474
3,2021-05-22,kontakt,2.16,0.08,2.33,2,ed,secondary,1474
3,2021-05-22,kontakt,1.98,0.11,2.2,1.77,ed,tertiary,1474
3,2021-06-26,wochentag,1.21,0.08,1.37,1.04,ed,primary,1482
3,2021-06-26,wochentag,1.07,0.05,1.17,0.97,ed,Lehre,1482
3,2021-06-26,wochentag,1.15,0.08,1.3,1,ed,secondary,1482
3,2021-06-26,wochentag,0.88,0.1,1.07,0.68,ed,tertiary,1482
3,2021-06-26,kontakt,1.54,0.09,1.71,1.37,ed,primary,1478
3,2021-06-26,kontakt,1.62,0.06,1.73,1.51,ed,Lehre,1478
3,2021-06-26,kontakt,1.74,0.07,1.89,1.6,ed,secondary,1478
3,2021-06-26,kontakt,1.52,0.11,1.74,1.31,ed,tertiary,1478
1,2020-03-28,lebensz,7.38,0.38,8.13,6.63,bl,BG,1528
1,2020-03-28,lebensz,7.84,0.29,8.41,7.27,bl,KT,1528
1,2020-03-28,lebensz,7.57,0.19,7.94,7.2,bl,NÖ,1528
1,2020-03-28,lebensz,7.31,0.2,7.69,6.93,bl,OÖ,1528
1,2020-03-28,lebensz,8.04,0.25,8.54,7.55,bl,SB,1528
1,2020-03-28,lebensz,7.4,0.22,7.82,6.98,bl,ST,1528
1,2020-03-28,lebensz,7.74,0.28,8.28,7.19,bl,TI,1528
1,2020-03-28,lebensz,8.28,0.45,9.17,7.38,bl,VB,1528
1,2020-03-28,lebensz,7.71,0.18,8.06,7.36,bl,WI,1528
1,2020-04-04,lebensz,5.63,0.43,6.47,4.79,bl,BG,1534
1,2020-04-04,lebensz,6.71,0.3,7.3,6.12,bl,KT,1534
1,2020-04-04,lebensz,7.43,0.18,7.78,7.09,bl,NÖ,1534
1,2020-04-04,lebensz,7.34,0.19,7.73,6.96,bl,OÖ,1534
1,2020-04-04,lebensz,8.2,0.27,8.74,7.67,bl,SB,1534
1,2020-04-04,lebensz,7.4,0.22,7.84,6.97,bl,ST,1534
1,2020-04-04,lebensz,7.1,0.29,7.67,6.53,bl,TI,1534
1,2020-04-04,lebensz,7.39,0.42,8.2,6.57,bl,VB,1534
1,2020-04-04,lebensz,7.39,0.17,7.71,7.06,bl,WI,1534
1,2020-04-11,lebensz,6.95,0.35,7.64,6.26,bl,BG,1487
1,2020-04-11,lebensz,7.67,0.33,8.32,7.02,bl,KT,1487
1,2020-04-11,lebensz,7.56,0.17,7.9,7.22,bl,NÖ,1487
1,2020-04-11,lebensz,7.36,0.2,7.75,6.97,bl,OÖ,1487
1,2020-04-11,lebensz,6.81,0.33,7.45,6.17,bl,SB,1487
1,2020-04-11,lebensz,7.5,0.22,7.93,7.07,bl,ST,1487
1,2020-04-11,lebensz,7.45,0.31,8.05,6.84,bl,TI,1487
1,2020-04-11,lebensz,6.18,0.4,6.97,5.38,bl,VB,1487
1,2020-04-11,lebensz,7.54,0.18,7.89,7.19,bl,WI,1487
1,2020-04-17,lebensz,7.21,0.5,8.2,6.23,bl,BG,1510
1,2020-04-17,lebensz,8.02,0.27,8.56,7.49,bl,KT,1510
1,2020-04-17,lebensz,7.25,0.18,7.61,6.89,bl,NÖ,1510
1,2020-04-17,lebensz,7.43,0.19,7.81,7.06,bl,OÖ,1510
1,2020-04-17,lebensz,7.02,0.3,7.6,6.44,bl,SB,1510
1,2020-04-17,lebensz,7.65,0.24,8.11,7.18,bl,ST,1510
1,2020-04-17,lebensz,7.46,0.3,8.05,6.88,bl,TI,1510
1,2020-04-17,lebensz,7.24,0.48,8.18,6.3,bl,VB,1510
1,2020-04-17,lebensz,7.68,0.16,8,7.36,bl,WI,1510
1,2020-04-25,lebensz,6.91,0.53,7.95,5.87,bl,BG,1495
1,2020-04-25,lebensz,7.47,0.31,8.08,6.87,bl,KT,1495
1,2020-04-25,lebensz,7.55,0.19,7.91,7.18,bl,NÖ,1495
1,2020-04-25,lebensz,7.77,0.18,8.13,7.42,bl,OÖ,1495
1,2020-04-25,lebensz,6.95,0.34,7.62,6.29,bl,SB,1495
1,2020-04-25,lebensz,7.89,0.21,8.31,7.47,bl,ST,1495
1,2020-04-25,lebensz,7.91,0.26,8.42,7.4,bl,TI,1495
1,2020-04-25,lebensz,7.62,0.39,8.38,6.86,bl,VB,1495
1,2020-04-25,lebensz,7.91,0.17,8.24,7.58,bl,WI,1495
1,2020-05-03,lebensz,6.92,0.43,7.76,6.07,bl,BG,1536
1,2020-05-03,lebensz,6.98,0.34,7.64,6.32,bl,KT,1536
1,2020-05-03,lebensz,7.21,0.2,7.6,6.82,bl,NÖ,1536
1,2020-05-03,lebensz,7.66,0.2,8.05,7.28,bl,OÖ,1536
1,2020-05-03,lebensz,7.11,0.34,7.78,6.43,bl,SB,1536
1,2020-05-03,lebensz,7.91,0.22,8.35,7.48,bl,ST,1536
1,2020-05-03,lebensz,7.94,0.28,8.49,7.39,bl,TI,1536
1,2020-05-03,lebensz,7.33,0.44,8.21,6.46,bl,VB,1536
1,2020-05-03,lebensz,7.58,0.17,7.91,7.25,bl,WI,1536
1,2020-05-09,lebensz,6.88,0.46,7.78,5.97,bl,BG,1493
1,2020-05-09,lebensz,6.87,0.31,7.47,6.26,bl,KT,1493
1,2020-05-09,lebensz,7.49,0.2,7.89,7.08,bl,NÖ,1493
1,2020-05-09,lebensz,7.75,0.19,8.12,7.38,bl,OÖ,1493
1,2020-05-09,lebensz,7.27,0.31,7.88,6.67,bl,SB,1493
1,2020-05-09,lebensz,7.73,0.26,8.24,7.23,bl,ST,1493
1,2020-05-09,lebensz,7.9,0.27,8.44,7.36,bl,TI,1493
1,2020-05-09,lebensz,7.88,0.48,8.82,6.93,bl,VB,1493
1,2020-05-09,lebensz,7.83,0.17,8.16,7.51,bl,WI,1493
1,2020-05-16,lebensz,6.96,0.39,7.73,6.2,bl,BG,1479
1,2020-05-16,lebensz,7.45,0.31,8.05,6.85,bl,KT,1479
1,2020-05-16,lebensz,7.67,0.19,8.04,7.31,bl,NÖ,1479
1,2020-05-16,lebensz,7.78,0.18,8.14,7.42,bl,OÖ,1479
1,2020-05-16,lebensz,7.25,0.27,7.78,6.71,bl,SB,1479
1,2020-05-16,lebensz,7.5,0.25,7.99,7,bl,ST,1479
1,2020-05-16,lebensz,7.66,0.28,8.21,7.11,bl,TI,1479
1,2020-05-16,lebensz,7.31,0.34,7.97,6.65,bl,VB,1479
1,2020-05-16,lebensz,7.68,0.17,8.01,7.35,bl,WI,1479
1,2020-05-24,lebensz,7.07,0.56,8.16,5.98,bl,BG,1474
1,2020-05-24,lebensz,7.45,0.31,8.06,6.83,bl,KT,1474
1,2020-05-24,lebensz,7.57,0.2,7.97,7.18,bl,NÖ,1474
1,2020-05-24,lebensz,7.84,0.21,8.25,7.43,bl,OÖ,1474
1,2020-05-24,lebensz,7.72,0.38,8.46,6.99,bl,SB,1474
1,2020-05-24,lebensz,7.54,0.25,8.03,7.06,bl,ST,1474
1,2020-05-24,lebensz,8.35,0.25,8.84,7.86,bl,TI,1474
1,2020-05-24,lebensz,6.82,0.39,7.59,6.04,bl,VB,1474
1,2020-05-24,lebensz,7.83,0.17,8.17,7.5,bl,WI,1474
1,2020-05-29,lebensz,7.11,0.41,7.92,6.3,bl,BG,1483
1,2020-05-29,lebensz,7.87,0.32,8.49,7.24,bl,KT,1483
1,2020-05-29,lebensz,7.75,0.2,8.14,7.37,bl,NÖ,1483
1,2020-05-29,lebensz,7.66,0.21,8.06,7.25,bl,OÖ,1483
1,2020-05-29,lebensz,5.92,0.35,6.61,5.23,bl,SB,1483
1,2020-05-29,lebensz,7.63,0.24,8.09,7.16,bl,ST,1483
1,2020-05-29,lebensz,7.88,0.28,8.43,7.32,bl,TI,1483
1,2020-05-29,lebensz,7.78,0.41,8.59,6.97,bl,VB,1483
1,2020-05-29,lebensz,7.8,0.16,8.12,7.48,bl,WI,1483
1,2020-06-13,lebensz,7.56,0.47,8.47,6.64,bl,BG,1479
1,2020-06-13,lebensz,6.89,0.32,7.52,6.25,bl,KT,1479
1,2020-06-13,lebensz,7.76,0.2,8.15,7.37,bl,NÖ,1479
1,2020-06-13,lebensz,7.63,0.2,8.03,7.23,bl,OÖ,1479
1,2020-06-13,lebensz,7.36,0.29,7.93,6.78,bl,SB,1479
1,2020-06-13,lebensz,7.84,0.24,8.31,7.38,bl,ST,1479
1,2020-06-13,lebensz,7.99,0.28,8.53,7.44,bl,TI,1479
1,2020-06-13,lebensz,7.47,0.46,8.38,6.57,bl,VB,1479
1,2020-06-13,lebensz,7.74,0.16,8.05,7.42,bl,WI,1479
1,2020-06-27,lebensz,6.64,0.41,7.45,5.82,bl,BG,1490
1,2020-06-27,lebensz,6.8,0.32,7.42,6.18,bl,KT,1490
1,2020-06-27,lebensz,7.68,0.21,8.1,7.26,bl,NÖ,1490
1,2020-06-27,lebensz,7.71,0.19,8.08,7.33,bl,OÖ,1490
1,2020-06-27,lebensz,7.08,0.36,7.79,6.37,bl,SB,1490
1,2020-06-27,lebensz,7.87,0.24,8.33,7.41,bl,ST,1490
1,2020-06-27,lebensz,8.19,0.25,8.69,7.7,bl,TI,1490
1,2020-06-27,lebensz,7.5,0.43,8.34,6.66,bl,VB,1490
1,2020-06-27,lebensz,8.05,0.17,8.38,7.72,bl,WI,1490
1,2020-07-11,lebensz,7.6,0.46,8.5,6.7,bl,BG,1499
1,2020-07-11,lebensz,7.47,0.38,8.2,6.73,bl,KT,1499
1,2020-07-11,lebensz,7.87,0.19,8.24,7.49,bl,NÖ,1499
1,2020-07-11,lebensz,7.67,0.19,8.04,7.3,bl,OÖ,1499
1,2020-07-11,lebensz,7.32,0.32,7.94,6.7,bl,SB,1499
1,2020-07-11,lebensz,7.88,0.24,8.35,7.42,bl,ST,1499
1,2020-07-11,lebensz,7.92,0.28,8.48,7.36,bl,TI,1499
1,2020-07-11,lebensz,7.18,0.36,7.88,6.48,bl,VB,1499
1,2020-07-11,lebensz,7.96,0.15,8.25,7.66,bl,WI,1499
1,2020-08-15,lebensz,7.06,0.4,7.85,6.27,bl,BG,1511
1,2020-08-15,lebensz,7.87,0.33,8.52,7.21,bl,KT,1511
1,2020-08-15,lebensz,7.74,0.2,8.13,7.35,bl,NÖ,1511
1,2020-08-15,lebensz,7.99,0.19,8.36,7.62,bl,OÖ,1511
1,2020-08-15,lebensz,7.06,0.35,7.74,6.38,bl,SB,1511
1,2020-08-15,lebensz,7,0.21,7.41,6.59,bl,ST,1511
1,2020-08-15,lebensz,8.13,0.24,8.59,7.66,bl,TI,1511
1,2020-08-15,lebensz,8.24,0.35,8.93,7.55,bl,VB,1511
1,2020-08-15,lebensz,7.87,0.16,8.19,7.55,bl,WI,1511
1,2020-09-12,lebensz,7.15,0.42,7.99,6.32,bl,BG,1554
1,2020-09-12,lebensz,8.37,0.28,8.92,7.82,bl,KT,1554
1,2020-09-12,lebensz,8.07,0.17,8.4,7.75,bl,NÖ,1554
1,2020-09-12,lebensz,7.79,0.2,8.18,7.39,bl,OÖ,1554
1,2020-09-12,lebensz,7.22,0.36,7.92,6.52,bl,SB,1554
1,2020-09-12,lebensz,7.87,0.22,8.3,7.45,bl,ST,1554
1,2020-09-12,lebensz,7.95,0.26,8.47,7.44,bl,TI,1554
1,2020-09-12,lebensz,8.76,0.37,9.49,8.03,bl,VB,1554
1,2020-09-12,lebensz,7.56,0.18,7.9,7.21,bl,WI,1554
1,2020-10-17,lebensz,7.46,0.42,8.27,6.64,bl,BG,1634
1,2020-10-17,lebensz,7.41,0.28,7.96,6.86,bl,KT,1634
1,2020-10-17,lebensz,7.98,0.17,8.32,7.64,bl,NÖ,1634
1,2020-10-17,lebensz,7.54,0.2,7.93,7.15,bl,OÖ,1634
1,2020-10-17,lebensz,7.11,0.3,7.7,6.52,bl,SB,1634
1,2020-10-17,lebensz,7.64,0.23,8.1,7.18,bl,ST,1634
1,2020-10-17,lebensz,7.96,0.25,8.46,7.46,bl,TI,1634
1,2020-10-17,lebensz,8.44,0.39,9.21,7.68,bl,VB,1634
1,2020-10-17,lebensz,7.85,0.17,8.18,7.52,bl,WI,1634
1,2020-11-14,lebensz,6.67,0.43,7.52,5.83,bl,BG,1568
1,2020-11-14,lebensz,7.14,0.26,7.65,6.63,bl,KT,1568
1,2020-11-14,lebensz,7.59,0.19,7.97,7.22,bl,NÖ,1568
1,2020-11-14,lebensz,8.07,0.16,8.38,7.76,bl,OÖ,1568
1,2020-11-14,lebensz,6.84,0.29,7.4,6.28,bl,SB,1568
1,2020-11-14,lebensz,7.77,0.21,8.19,7.35,bl,ST,1568
1,2020-11-14,lebensz,6.76,0.25,7.25,6.28,bl,TI,1568
1,2020-11-14,lebensz,7.99,0.39,8.75,7.23,bl,VB,1568
1,2020-11-14,lebensz,7.83,0.18,8.18,7.48,bl,WI,1568
1,2020-12-13,lebensz,6.58,0.41,7.39,5.78,bl,BG,1546
